ticker,volume,open,close,high,low,window_start,transactions
AAPL,920,234.31,234.3,234.31,234.3,1732702380000000000,8
AAPL,1100,234.44,234.48,234.48,234.44,1732702500000000000,8
AAPL,3460,234.34,234.35,234.35,234.31,1732702680000000000,55
AAPL,2278,234.38,234.28,234.38,234.28,1732702800000000000,27
AAPL,590,234.29,234.28,234.29,234.28,1732702920000000000,37
AAPL,1146,234.28,234.35,234.35,234.28,1732703340000000000,17
AAPL,445,234.24,234.24,234.24,234.24,1732704060000000000,14
AAPL,211,234.21,234.21,234.21,234.21,1732704240000000000,9
AAPL,1116,234.24,234.25,234.25,234.24,1732704300000000000,16
AAPL,244,234.29,234.29,234.29,234.29,1732704420000000000,8
AAPL,956,234.29,234.3,234.3,234.29,1732704480000000000,26
AAPL,412,234.33,234.32,234.33,234.32,1732704540000000000,9
AAPL,1231,234.31,234.31,234.31,234.31,1732704600000000000,12
AAPL,831,234.31,234.37,234.37,234.31,1732704660000000000,15
AAPL,121,234.37,234.37,234.37,234.37,1732704720000000000,2
AAPL,914,234.35,234.36,234.36,234.35,1732705080000000000,19
AAPL,605,234.38,234.38,234.38,234.38,1732705140000000000,15
AAPL,431,234.26,234.26,234.26,234.26,1732705560000000000,13
AAPL,102,234.26,234.26,234.26,234.26,1732705620000000000,3
AAPL,237,234.25,234.25,234.25,234.25,1732705680000000000,9
AAPL,1382,234.3,234.27,234.3,234.27,1732705980000000000,23
AAPL,555,234.27,234.27,234.27,234.27,1732706100000000000,20
AAPL,702,234.26,234.26,234.26,234.26,1732706160000000000,19
AAPL,310,234.26,234.26,234.26,234.26,1732706340000000000,14
AAPL,2497,234.25,234.23,234.25,234.23,1732706400000000000,36
AAPL,905,234.26,234.29,234.29,234.26,1732706460000000000,15
AAPL,904,234.23,234.23,234.23,234.23,1732706520000000000,31
AAPL,375,234.09,234.09,234.09,234.09,1732706580000000000,28
AAPL,1981,234.11,234.1,234.11,234.1,1732706640000000000,43
AAPL,724,234.05,234.1,234.1,234.05,1732706700000000000,21
AAPL,1937,234.1,234.1,234.1,234.1,1732706940000000000,24
AAPL,2432,234.02,234.15,234.15,234.02,1732707000000000000,47
AAPL,2421,234.07,234.01,234.07,234.01,1732707060000000000,33
AAPL,1019,234.03,234.01,234.03,234.01,1732707180000000000,7
AAPL,2669,234.01,234,234.02,234,1732707240000000000,61
AAPL,2135,234.02,234.02,234.02,234.02,1732707300000000000,10
AAPL,1176,234.02,234.02,234.02,234.02,1732707360000000000,11
AAPL,931,234.03,234.09,234.09,234.02,1732707420000000000,16
AAPL,686,234.03,234.02,234.03,234.02,1732707600000000000,5
AAPL,892,234.09,234.1,234.1,234.09,1732707660000000000,26
AAPL,1255,234.08,234.15,234.15,234.02,1732707840000000000,25
AAPL,1084,234.1,234.15,234.15,234.1,1732707960000000000,26
AAPL,349,234.13,234.13,234.13,234.13,1732708260000000000,10
AAPL,300,234.14,234.14,234.14,234.14,1732708500000000000,16
AAPL,305,234.2,234.2,234.2,234.2,1732708560000000000,6
AAPL,247,234.19,234.19,234.19,234.19,1732708620000000000,7
AAPL,6287,234.29,234.17,234.38,234.17,1732708800000000000,150
AAPL,103,234.25,234.25,234.25,234.25,1732708860000000000,4
AAPL,1456,234.21,234.17,234.21,234.17,1732708920000000000,12
AAPL,655,234.2,234.17,234.2,234.17,1732708980000000000,13
AAPL,471,234.22,234.17,234.22,234.17,1732709040000000000,10
AAPL,2413,234.16,234.19,234.19,234.1,1732709100000000000,63
AAPL,3119,234.19,234.2,234.2,234.19,1732709160000000000,20
AAPL,1128,234.29,234.29,234.29,234.29,1732709220000000000,11
AAPL,1327,234.21,234.2,234.21,234.2,1732709280000000000,7
AAPL,842,234.2,234.2,234.2,234.2,1732709580000000000,14
AAPL,4624,234.16,234.1,234.19,234.1,1732709640000000000,41
AAPL,593,234.09,234.08,234.09,234.08,1732709700000000000,15
AAPL,2160,234.11,234.08,234.11,234.08,1732709820000000000,41
AAPL,971,234.09,234.1,234.1,234.09,1732709880000000000,14
AAPL,837,234.16,234.16,234.16,234.15,1732709940000000000,43
AAPL,13079,234.14,234.05,234.17,233.97,1732710120000000000,187
AAPL,548,234.05,234.05,234.05,234.05,1732710180000000000,9
AAPL,893,234.08,234.05,234.08,234.05,1732710240000000000,25
AAPL,3698,234,234.05,234.05,233.98,1732710300000000000,40
AAPL,761,234,234,234,234,1732710660000000000,19
AAPL,424,234,234,234,234,1732710720000000000,18
AAPL,541,233.99,234,234,233.99,1732710840000000000,14
AAPL,497,234.03,234.03,234.03,234.03,1732710960000000000,23
AAPL,999,234.07,234.1,234.1,234.01,1732711020000000000,24
AAPL,1130,234.09,234.09,234.09,234.09,1732711080000000000,8
AAPL,2712,234.03,234,234.05,234,1732711140000000000,45
AAPL,725,233.95,233.95,233.95,233.94,1732711200000000000,24
AAPL,110,233.97,233.97,233.97,233.97,1732711260000000000,8
AAPL,667,233.97,233.96,233.97,233.96,1732711320000000000,19
AAPL,2151,233.94,233.94,233.94,233.94,1732711380000000000,43
AAPL,1138,233.95,233.95,233.95,233.95,1732711440000000000,16
AAPL,4381,233.99,234,234,233.92,1732711500000000000,56
AAPL,666,234,234,234,234,1732711620000000000,10
AAPL,584,234,234,234,234,1732711740000000000,19
AAPL,3561,234.01,234.07,234.11,234.01,1732711800000000000,44
AAPL,1097,234.06,234.1,234.1,234.06,1732711920000000000,22
AAPL,1301,234.09,234.17,234.17,234.09,1732711980000000000,17
AAPL,1150,234.1,234.16,234.16,234.1,1732712160000000000,25
AAPL,212,234.17,234.17,234.17,234.17,1732712220000000000,6
AAPL,1627,234.11,234.17,234.17,234.11,1732712280000000000,15
AAPL,31770,233.95,234.46,235.72,233.95,1732712400000000000,937
AAPL,1868,235.52,234.245,235.67,234.19,1732712460000000000,258
AAPL,1538,234.25,234.29,234.29,234.25,1732712520000000000,146
AAPL,1277,234.245,234.25,234.25,234.245,1732712580000000000,40
AAPL,2083,234.21,234.25,234.25,234.1904,1732712640000000000,44
AAPL,23886,234.29,234,234.29,234,1732712700000000000,119
AAPL,1394,234.05,234.1,234.1,233.9,1732712760000000000,50
AAPL,3876,234.1,234.01,234.1,234.01,1732712820000000000,34
AAPL,1514,234,233.98,234,233.98,1732712880000000000,36
AAPL,838,233.9891,233.98,233.99,233.98,1732712940000000000,20
AAPL,462,233.98,233.97,233.98,233.97,1732713000000000000,29
AAPL,1861,233.98,234.05,234.05,233.98,1732713060000000000,45
AAPL,906,234.01,233.97,234.01,233.97,1732713120000000000,36
AAPL,786,234,233.96,234,233.96,1732713180000000000,38
AAPL,666,233.95,233.95,233.95,233.95,1732713240000000000,25
AAPL,556,233.98,233.99,234,233.98,1732713300000000000,41
AAPL,1306,234.01,234.02,234.02,234.01,1732713360000000000,64
AAPL,2486,234.06,234.02,234.06,234.02,1732713420000000000,56
AAPL,215,233.9831,233.9831,233.9831,233.9831,1732713480000000000,24
AAPL,1597,234.09,234.17,234.17,234.09,1732713540000000000,61
AAPL,353,234.06,234.06,234.06,234.06,1732713600000000000,26
AAPL,1194,234.1988,234.15,234.1988,234.1039,1732713660000000000,34
AAPL,3713,234.07,233.99,234.07,233.99,1732713720000000000,83
AAPL,1890,234,233.95,234,233.95,1732713780000000000,51
AAPL,3453,233.96,233.95,233.96,233.95,1732713840000000000,63
AAPL,1405,233.95,233.95,233.95,233.95,1732713900000000000,42
AAPL,1008,233.96,233.97,233.97,233.96,1732714020000000000,32
AAPL,5309,233.93,233.95,233.95,233.8826,1732714080000000000,126
AAPL,168,233.98,233.98,233.98,233.98,1732714140000000000,31
AAPL,460,233.94,233.94,233.94,233.94,1732714200000000000,32
AAPL,2137,234,233.86,234.03,233.86,1732714260000000000,85
AAPL,1569,233.86,233.88,233.88,233.86,1732714380000000000,53
AAPL,3894,233.8501,233.8,233.8501,233.8,1732714440000000000,98
AAPL,3408,233.8,233.77,233.86,233.77,1732714500000000000,80
AAPL,2955,233.7701,233.7412,233.8,233.7412,1732714560000000000,41
AAPL,759,233.83,233.8432,233.8432,233.83,1732714620000000000,57
AAPL,1551,233.8001,233.74,233.8001,233.74,1732714680000000000,61
AAPL,450,233.75,233.75,233.75,233.75,1732714740000000000,52
AAPL,4942,233.77,233.74,233.78,233.74,1732714800000000000,94
AAPL,2152,233.65,233.6004,233.68,233.6004,1732714860000000000,78
AAPL,8985,233.6,233.5,233.61,233.5,1732714920000000000,166
AAPL,2900,233.54,233.6,233.61,233.54,1732714980000000000,66
AAPL,6030,233.61,233.59,233.6485,233.52,1732715040000000000,86
AAPL,899,233.67,233.6997,233.7,233.67,1732715100000000000,44
AAPL,3386,233.69,233.7,233.7,233.69,1732715160000000000,49
AAPL,1427,233.68,233.6999,233.7,233.68,1732715220000000000,40
AAPL,772,233.695,233.68,233.7,233.68,1732715280000000000,40
AAPL,526,233.6619,233.7,233.7,233.6619,1732715340000000000,18
AAPL,2652,233.7,233.75,233.75,233.7,1732715400000000000,56
AAPL,3831,233.875,233.95,233.95,233.8226,1732715580000000000,85
AAPL,3860,233.9495,233.984,234,233.89,1732715640000000000,75
AAPL,1161,233.89,233.886,233.95,233.886,1732715700000000000,48
AAPL,1910,233.93,233.92,234,233.92,1732715760000000000,63
AAPL,2728,233.98,233.79,233.98,233.79,1732715820000000000,87
AAPL,726,233.92,233.92,233.92,233.92,1732715880000000000,37
AAPL,3044,233.8,233.81,233.82,233.76,1732715940000000000,68
AAPL,4204,233.8,233.8,233.8,233.8,1732716000000000000,83
AAPL,2525,233.75,233.75,233.75,233.75,1732716060000000000,73
AAPL,712,233.73,233.73,233.73,233.73,1732716120000000000,55
AAPL,1484,233.73,233.69,233.73,233.69,1732716180000000000,80
AAPL,1117,233.66,233.6,233.66,233.6,1732716240000000000,81
AAPL,2055,233.6,233.61,233.67,233.59,1732716300000000000,65
AAPL,1887,233.6,233.6201,233.6201,233.59,1732716360000000000,70
AAPL,2502,233.63,233.66,233.67,233.62,1732716420000000000,81
AAPL,1140,233.67,233.63,233.67,233.63,1732716480000000000,62
AAPL,2168,233.58,233.58,233.58,233.58,1732716540000000000,55
AAPL,4783,233.58,233.51,233.59,233.5,1732716600000000000,126
AAPL,1140,233.54,233.5,233.54,233.5,1732716660000000000,63
AAPL,1927,233.52,233.5853,233.5855,233.5,1732716720000000000,82
AAPL,446,233.61,233.61,233.61,233.61,1732716780000000000,33
AAPL,925,233.61,233.64,233.64,233.61,1732716840000000000,62
AAPL,4832,233.581,233.74,233.74,233.581,1732716900000000000,114
AAPL,2683,233.78,233.77,233.84,233.77,1732716960000000000,95
AAPL,1448,233.78,233.737,233.78,233.737,1732717020000000000,48
AAPL,3505,233.8986,233.75,233.8986,233.75,1732717080000000000,60
AAPL,1423,233.77,233.83,233.83,233.76,1732717140000000000,65
AAPL,2968,233.81,233.8,233.81,233.75,1732717200000000000,74
AAPL,2129,233.73,233.61,233.73,233.61,1732717260000000000,60
AAPL,3906,233.7199,233.66,233.7199,233.6,1732717320000000000,74
AAPL,1207,233.71,233.69,233.71,233.69,1732717380000000000,66
AAPL,2437,233.64,233.56,233.66,233.56,1732717440000000000,71
AAPL,21073,233.55,233.45,233.56,233.26,1732717500000000000,374
AAPL,14316,233.47,233.56,233.6,233.45,1732717560000000000,184
AAPL,19983,233.56,233.82,233.82,233.51,1732717620000000000,268
AAPL,40017,233.95,234.4961,234.55,233.95,1732717680000000000,527
AAPL,10819,234.4506,234.5,234.5,234.4001,1732717740000000000,139
AAPL,1013288,234.465,234.84,235.68,234.465,1732717800000000000,11206
AAPL,184723,234.82,235.005,235.1599,234.29,1732717860000000000,2650
AAPL,125116,234.97,234.59,235.04,234.41,1732717920000000000,1827
AAPL,106152,234.56,234.93,234.95,234.4,1732717980000000000,1721
AAPL,67814,234.9299,234.706,234.9299,234.56,1732718040000000000,1340
AAPL,118736,234.685,234.78,234.9,234.55,1732718100000000000,1979
AAPL,134677,234.76,234.2,234.785,234.16,1732718160000000000,2147
AAPL,95029,234.19,234.245,234.445,234.17,1732718220000000000,1471
AAPL,102561,234.22,234.0309,234.24,233.95,1732718280000000000,1811
AAPL,105336,234.03,234.095,234.1954,233.92,1732718340000000000,1450
AAPL,77665,234.08,234.05,234.24,233.99,1732718400000000000,1391
AAPL,142844,234.050493,234.0917,234.3,234.03,1732718460000000000,1458
AAPL,85817,234.099692,234.05,234.099692,233.95,1732718520000000000,1286
AAPL,89197,234.04,234.05,234.06,233.85,1732718580000000000,1382
AAPL,77988,234.05,234.298,234.33,233.99,1732718640000000000,1192
AAPL,82176,234.29,234.07,234.29,234.01,1732718700000000000,1323
AAPL,81176,234.075,234.2499,234.3,234,1732718760000000000,1558
AAPL,79586,234.2203,234.22,234.33,234.04,1732718820000000000,1362
AAPL,60474,234.23,234.07,234.3093,233.97,1732718880000000000,1118
AAPL,51691,234.08,234.18,234.2,234.08,1732718940000000000,1022
AAPL,85261,234.17,234.09,234.26,234.07,1732719000000000000,1381
AAPL,76414,234.08,234.05,234.13,233.9,1732719060000000000,1354
AAPL,75738,234.04,233.95,234.11,233.91,1732719120000000000,1145
AAPL,64789,233.95,233.98,234.02,233.88,1732719180000000000,1155
AAPL,83311,233.99,233.8101,234.1,233.8101,1732719240000000000,1176
AAPL,63332,233.815,233.97,234.018,233.8101,1732719300000000000,989
AAPL,249802,233.96,234.09,234.17,233.93,1732719360000000000,1507
AAPL,78952,234.1,234.32,234.32,234.1,1732719420000000000,1190
AAPL,49404,234.32,234.27,234.37,234.24,1732719480000000000,814
AAPL,131877,234.28,234.32,234.39,234.1277,1732719540000000000,1852
AAPL,73846,234.33,234.16,234.3799,234.085,1732719600000000000,1206
AAPL,75154,234.16,234.0401,234.18,233.9796,1732719660000000000,1179
AAPL,79303,234.06,234.5804,234.595,234.045,1732719720000000000,1292
AAPL,83984,234.605,234.545,234.62,234.48,1732719780000000000,1476
AAPL,324939,234.5301,234.8901,235.05,234.5301,1732719840000000000,2304
AAPL,99548,234.91,234.9723,235.0399,234.89,1732719900000000000,1380
AAPL,113487,234.97,234.98,235.07,234.9,1732719960000000000,1395
AAPL,42344,234.97,235.0176,235.035,234.96,1732720020000000000,938
AAPL,72301,235.01,235.0545,235.1,235.01,1732720080000000000,1153
AAPL,72082,235.06,234.98,235.114,234.98,1732720140000000000,1148
AAPL,132494,234.99,235.1501,235.17,234.85,1732720200000000000,1840
AAPL,64180,235.16,235.2,235.24,235.14,1732720260000000000,1064
AAPL,93253,235.22,235.39,235.41,235.17,1732720320000000000,1403
AAPL,71543,235.3999,235.0724,235.4,235.06,1732720380000000000,1155
AAPL,81752,235.0655,234.985,235.08,234.91,1732720440000000000,1202
AAPL,61252,234.99,235.17,235.18,234.99,1732720500000000000,1191
AAPL,130065,235.18,235.265,235.44,235.17,1732720560000000000,1676
AAPL,78545,235.26,235.3,235.47,235.25,1732720620000000000,1393
AAPL,84454,235.3065,235.4,235.42,235.28,1732720680000000000,1052
AAPL,62767,235.4,235.365,235.4786,235.31,1732720740000000000,1160
AAPL,52704,235.372132,235.29,235.38,235.2201,1732720800000000000,1058
AAPL,107965,235.28,235.1,235.29,235.02,1732720860000000000,1758
AAPL,78001,235.08,235.05,235.2,235.05,1732720920000000000,1110
AAPL,79271,235.06,235.02,235.16,234.99,1732720980000000000,1127
AAPL,74793,235.02,235.07,235.1442,235.02,1732721040000000000,952
AAPL,103722,235.06,235.02,235.16,234.94,1732721100000000000,1191
AAPL,74596,235.03,234.94,235.089,234.79,1732721160000000000,1351
AAPL,67080,234.91,234.86,234.92,234.7508,1732721220000000000,1162
AAPL,78802,234.88,235.01,235.02,234.78,1732721280000000000,1241
AAPL,88084,235.01,235.15,235.1652,235,1732721340000000000,1071
AAPL,105805,235.16,235.24,235.27,235.13,1732721400000000000,2841
AAPL,55127,235.23,235.12,235.24,235.09,1732721460000000000,1046
AAPL,37286,235.12,235.14,235.1999,235.11,1732721520000000000,765
AAPL,77513,235.14,235.13,235.2399,235.12,1732721580000000000,1135
AAPL,45686,235.14,235.06,235.1899,235.043293,1732721640000000000,851
AAPL,51572,235.06,234.92,235.1,234.87,1732721700000000000,1002
AAPL,81487,234.91,234.96,235.03,234.87,1732721760000000000,1097
AAPL,88499,234.96,234.975,235.11,234.86,1732721820000000000,1561
AAPL,74510,234.96,234.835,235,234.79,1732721880000000000,1265
AAPL,98035,234.8397,234.88,235,234.82,1732721940000000000,1506
AAPL,64909,234.88,235.11,235.13,234.85,1732722000000000000,1316
AAPL,93939,235.1,235.33,235.33,235.1,1732722060000000000,1365
AAPL,74542,235.33,235.26,235.335,235.21,1732722120000000000,1286
AAPL,74151,235.25,235.35,235.3539,235.24,1732722180000000000,1175
AAPL,156065,235.35,235.5501,235.57,235.3275,1732722240000000000,1773
AAPL,124964,235.55,235.425,235.69,235.4118,1732722300000000000,1802
AAPL,75516,235.42,235.55,235.59,235.41,1732722360000000000,1349
AAPL,45373,235.555,235.47,235.56,235.45,1732722420000000000,809
AAPL,45972,235.47,235.235,235.4987,235.23,1732722480000000000,857
AAPL,49283,235.235,235.2,235.29,235.19,1732722540000000000,885
AAPL,94881,235.21,235.13,235.23,235.06,1732722600000000000,1103
AAPL,30025,235.115,235.09,235.15,235.07,1732722660000000000,598
AAPL,96499,235.095,234.97,235.1275,234.89,1732722720000000000,1056
AAPL,44045,234.97,234.92,235,234.8801,1732722780000000000,732
AAPL,30911,234.92,234.895,234.96,234.84,1732722840000000000,580
AAPL,57892,234.9,234.81,234.93,234.81,1732722900000000000,979
AAPL,63417,234.815,234.83,234.87,234.75,1732722960000000000,986
AAPL,75001,234.81,234.89,234.93,234.79,1732723020000000000,998
AAPL,187068,234.8943,234.685,234.98,234.6501,1732723080000000000,2537
AAPL,63491,234.68,234.62,234.68,234.575,1732723140000000000,960
AAPL,61377,234.62,234.7,234.71,234.6,1732723200000000000,955
AAPL,139521,234.7,234.37,234.72,234.34,1732723260000000000,1737
AAPL,50560,234.36,234.405,234.47,234.34,1732723320000000000,748
AAPL,53523,234.42,234.4001,234.5156,234.36,1732723380000000000,948
AAPL,40530,234.4,234.41,234.43,234.3401,1732723440000000000,670
AAPL,52045,234.4,234.25,234.4299,234.25,1732723500000000000,891
AAPL,54968,234.27,234.43,234.46,234.23,1732723560000000000,880
AAPL,48719,234.4542,234.38,234.49,234.37,1732723620000000000,843
AAPL,50638,234.39,234.5143,234.5143,234.39,1732723680000000000,728
AAPL,60657,234.5101,234.56,234.61,234.51,1732723740000000000,922
AAPL,86748,234.54,234.3366,234.54,234.3,1732723800000000000,1313
AAPL,50721,234.33,234.245,234.365,234.1546,1732723860000000000,840
AAPL,63526,234.24,234.485,234.51,234.24,1732723920000000000,772
AAPL,60440,234.48,234.55,234.6,234.401,1732723980000000000,857
AAPL,51373,234.56,234.65,234.7381,234.55,1732724040000000000,855
AAPL,64659,234.65,234.548,234.68,234.47,1732724100000000000,906
AAPL,77101,234.54,234.44,234.62,234.43,1732724160000000000,777
AAPL,45021,234.43,234.31,234.43,234.26,1732724220000000000,726
AAPL,38515,234.31,234.46,234.47,234.31,1732724280000000000,604
AAPL,24313,234.49,234.49,234.55,234.47,1732724340000000000,528
AAPL,48455,234.5,234.6897,234.6897,234.38,1732724400000000000,950
AAPL,44537,234.67,234.67,234.76,234.6501,1732724460000000000,854
AAPL,35447,234.675,234.62,234.72,234.61,1732724520000000000,569
AAPL,31279,234.6101,234.53,234.64,234.505,1732724580000000000,575
AAPL,44560,234.54,234.48,234.58,234.48,1732724640000000000,666
AAPL,24254,234.4833,234.58,234.6,234.44,1732724700000000000,556
AAPL,28141,234.6,234.74,234.75,234.59,1732724760000000000,645
AAPL,40300,234.74,234.59,234.74,234.53,1732724820000000000,653
AAPL,30516,234.59,234.63,234.635,234.54,1732724880000000000,569
AAPL,39621,234.62,234.67,234.8,234.62,1732724940000000000,769
AAPL,38927,234.63,234.4699,234.63,234.45,1732725000000000000,717
AAPL,56033,234.47,234.5801,234.67,234.47,1732725060000000000,902
AAPL,52886,234.595,234.61,234.73,234.5701,1732725120000000000,896
AAPL,22474,234.6,234.66,234.7,234.55,1732725180000000000,532
AAPL,49857,234.665,234.78,234.81,234.65,1732725240000000000,818
AAPL,60230,234.77,234.83,234.89,234.7401,1732725300000000000,884
AAPL,27510,234.835,234.85,234.87,234.8101,1732725360000000000,494
AAPL,31051,234.83,234.78,234.84,234.74,1732725420000000000,560
AAPL,25905,234.77,234.63,234.79,234.63,1732725480000000000,564
AAPL,32189,234.64,234.7197,234.72,234.602,1732725540000000000,451
AAPL,26685,234.72,234.68,234.79,234.67,1732725600000000000,593
AAPL,34517,234.67,234.57,234.67,234.54,1732725660000000000,553
AAPL,24601,234.5797,234.515,234.65,234.51,1732725720000000000,508
AAPL,47987,234.5185,234.4501,234.56,234.45,1732725780000000000,645
AAPL,46812,234.465,234.3628,234.48,234.36,1732725840000000000,671
AAPL,29081,234.37,234.4599,234.49,234.37,1732725900000000000,530
AAPL,111335,234.45,234.25,234.46,234.23,1732725960000000000,901
AAPL,54778,234.24,234.23,234.32,234.2,1732726020000000000,890
AAPL,32249,234.24,234.24,234.28,234.19,1732726080000000000,594
AAPL,46427,234.2331,234.195,234.26,234.12,1732726140000000000,678
AAPL,49178,234.1801,234.15,234.25,234.12,1732726200000000000,741
AAPL,43939,234.145,234.19,234.24,234.12,1732726260000000000,694
AAPL,62043,234.2,234.3114,234.35,234.17,1732726320000000000,891
AAPL,65711,234.3199,234.3501,234.38,234.28,1732726380000000000,766
AAPL,32888,234.36,234.32,234.36,234.285,1732726440000000000,538
AAPL,36143,234.325,234.3052,234.335,234.29,1732726500000000000,486
AAPL,70860,234.305,234.31,234.42,234.29,1732726560000000000,873
AAPL,48208,234.3,234.365,234.37,234.25,1732726620000000000,591
AAPL,115842,234.37,234.48,234.52,234.37,1732726680000000000,946
AAPL,32255,234.4714,234.3525,234.5269,234.3525,1732726740000000000,507
AAPL,29606,234.35,234.26,234.35,234.21,1732726800000000000,618
AAPL,63973,234.27,234.265,234.35,234.185,1732726860000000000,702
AAPL,94516,234.259,234.285,234.29,234.125,1732726920000000000,917
AAPL,36720,234.2844,234.1709,234.32,234.17,1732726980000000000,626
AAPL,29956,234.1872,234.22,234.22,234.1701,1732727040000000000,499
AAPL,49961,234.225,234.23,234.36,234.225,1732727100000000000,894
AAPL,37577,234.22,234.15,234.22,234.12,1732727160000000000,701
AAPL,100526,234.16,234.18,234.19,234.07,1732727220000000000,1019
AAPL,81075,234.19,234.03,234.2,234.01,1732727280000000000,1095
AAPL,44843,234.04,234.06,234.11,233.98,1732727340000000000,816
AAPL,36327,234.07,234.2201,234.24,234.07,1732727400000000000,652
AAPL,42554,234.229441,234.34,234.4,234.22,1732727460000000000,649
AAPL,30573,234.35,234.4,234.41,234.33,1732727520000000000,448
AAPL,69781,234.405,234.38,234.46,234.37,1732727580000000000,761
AAPL,218245,234.385,234.285,234.41,234.27,1732727640000000000,904
AAPL,35369,234.285,234.28,234.395,234.27,1732727700000000000,645
AAPL,18596,234.29,234.28,234.342479,234.28,1732727760000000000,488
AAPL,30999,234.29,234.38,234.42,234.29,1732727820000000000,541
AAPL,22524,234.38,234.3552,234.4,234.3552,1732727880000000000,471
AAPL,45271,234.355,234.4383,234.465,234.355,1732727940000000000,604
AAPL,75410,234.43,234.5363,234.55,234.43,1732728000000000000,885
AAPL,37494,234.53,234.47,234.55,234.455,1732728060000000000,601
AAPL,44105,234.4541,234.36,234.4611,234.36,1732728120000000000,630
AAPL,15423,234.36,234.39,234.3999,234.33,1732728180000000000,376
AAPL,19639,234.3914,234.39,234.408,234.37,1732728240000000000,454
AAPL,21831,234.385,234.51,234.51,234.385,1732728300000000000,464
AAPL,23936,234.51,234.46,234.52,234.46,1732728360000000000,507
AAPL,26688,234.455,234.56,234.57,234.455,1732728420000000000,589
AAPL,17053,234.55,234.55,234.57,234.54,1732728480000000000,413
AAPL,36642,234.55,234.57,234.6,234.55,1732728540000000000,618
AAPL,36211,234.56,234.53,234.6146,234.53,1732728600000000000,777
AAPL,39343,234.525,234.445,234.55,234.4094,1732728660000000000,655
AAPL,20406,234.44,234.4699,234.49,234.43,1732728720000000000,421
AAPL,20559,234.4637,234.59,234.59,234.4637,1732728780000000000,491
AAPL,38300,234.585,234.64,234.68,234.57,1732728840000000000,659
AAPL,525680,234.63,234.572,234.64,234.55,1732728900000000000,530
AAPL,30623,234.58,234.675,234.68,234.58,1732728960000000000,536
AAPL,51269,234.6701,234.5901,234.71,234.5901,1732729020000000000,674
AAPL,40028,234.59,234.535,234.59,234.4902,1732729080000000000,499
AAPL,27890,234.535,234.64,234.66,234.535,1732729140000000000,455
AAPL,24723,234.6522,234.63,234.675,234.63,1732729200000000000,457
AAPL,20510,234.6203,234.57,234.625,234.55,1732729260000000000,478
AAPL,23822,234.575,234.5,234.58,234.492,1732729320000000000,418
AAPL,19221,234.5,234.485,234.502,234.45,1732729380000000000,456
AAPL,25059,234.48,234.58,234.5955,234.48,1732729440000000000,459
AAPL,24826,234.55,234.44,234.55,234.43,1732729500000000000,476
AAPL,22608,234.44,234.56,234.56,234.41,1732729560000000000,466
AAPL,18618,234.58,234.5675,234.58,234.525,1732729620000000000,440
AAPL,18216,234.56,234.535,234.5706,234.53,1732729680000000000,403
